,volcano,hazard,VEI,prob,mass,buffer,volume,length_primary,length_unclassified,length_residential,length_service,length_living_street,length_tertiary,length_secondary,length_trunk,length_trunk_link,length_primary_link,length_tertiary_link,length_motorway,length_motorway_link,length_secondary_link,length_road,month,length_motorcycle_link
5,Lewotobi,Tephra,3.0,90,100.0,,,29.17,3.64,8.56,0.51,,8.37,,,,,,,,,,5,
6,Lewotobi,Tephra,4.0,10,1.0,,,236.78,475.71,918.68,27.63,0.65,527.22,42.12,,,0.08,0.07,,,,,5,
7,Lewotobi,Tephra,4.0,10,100.0,,,63.5,73.68,104.14,5.44,,103.64,12.81,,,,,,,,,5,
8,Lewotobi,Tephra,4.0,50,1.0,,,133.05,241.42,479.98,11.12,,363.84,40.53,,,0.04,,,,,,5,
9,Lewotobi,Tephra,4.0,50,100.0,,,36.31,28.55,78.27,5.1,,59.14,,,,,,,,,,5,
10,Lewotobi,Tephra,4.0,90,1.0,,,105.55,97.25,159.5,3.25,,206.4,40.53,,,,,,,,,5,
11,Lewotobi,Tephra,4.0,90,100.0,,,29.17,3.64,49.87,4.91,,55.56,,,,,,,,,,5,
12,Lewotobi,Tephra,5.0,10,1.0,,,877.32,3309.53,4726.15,173.57,3.02,1588.21,640.23,,,0.11,0.25,,,0.16,,5,
13,Lewotobi,Tephra,5.0,10,100.0,,,177.8,318.39,724.34,28.72,0.65,484.74,40.53,,,0.08,0.07,,,,,5,
14,Lewotobi,Tephra,5.0,50,1.0,,,633.8,1860.94,2795.02,94.53,1.35,1186.46,329.14,,,0.17,0.27,,,0.11,,5,
15,Lewotobi,Tephra,5.0,50,100.0,,,105.31,107.54,241.76,9.73,,249.89,40.53,,,,,,,,,5,
16,Lewotobi,Tephra,5.0,90,1.0,,,409.48,820.5,1247.87,39.51,0.65,684.35,42.29,,,0.08,0.07,,,,,5,
17,Lewotobi,Tephra,5.0,90,100.0,,,78.06,67.42,118.85,5.1,,115.09,12.81,,,,,,,,,5,
0,Lewotobi,Tephra,3.0,10,1.0,,,86.63,84.17,135.05,7.16,,161.65,,,,,,,,,,6,
1,Lewotobi,Tephra,3.0,10,100.0,,,29.17,3.64,25.32,0.51,,12.77,,,,,,,,,,6,
2,Lewotobi,Tephra,3.0,50,1.0,,,72.5,73.63,108.04,5.82,,142.4,,,,,,,,,,6,
3,Lewotobi,Tephra,3.0,50,100.0,,,29.17,3.64,23.51,0.51,,8.37,,,,,,,,,,6,
4,Lewotobi,Tephra,3.0,90,1.0,,,71.25,63.67,95.02,5.8,,103.25,,,,,,,,,,6,
5,Lewotobi,Tephra,3.0,90,100.0,,,29.17,3.64,20.71,0.51,,8.37,,,,,,,,,,6,
6,Lewotobi,Tephra,4.0,10,1.0,,,296.24,588.58,885.3,30.59,0.65,473.75,40.53,,,0.08,0.07,,,,,6,
7,Lewotobi,Tephra,4.0,10,100.0,,,71.25,73.39,124.35,6.42,,104.74,,,,,,,,,,6,
8,Lewotobi,Tephra,4.0,50,1.0,,,188.19,365.55,615.13,21.29,0.65,365.62,40.53,,,0.04,0.07,,,,,6,
9,Lewotobi,Tephra,4.0,50,100.0,,,50.49,52.98,88.09,4.99,,79.46,,,,,,,,,,6,
10,Lewotobi,Tephra,4.0,90,1.0,,,127.41,225.93,432.98,16.08,0.65,279.29,12.81,,,0.04,0.07,,,,,6,
11,Lewotobi,Tephra,4.0,90,100.0,,,35.06,40.75,66.43,4.99,,53.26,,,,,,,,,,6,
12,Lewotobi,Tephra,5.0,10,1.0,,,955.07,4266.14,5713.48,708.12,6.01,2022.48,921.33,,,0.18,0.25,,,0.16,,6,
13,Lewotobi,Tephra,5.0,10,100.0,,,198.73,409.96,706.64,26.44,0.65,430.92,12.81,,,0.04,0.07,,,,,6,
14,Lewotobi,Tephra,5.0,50,1.0,,,695.71,2270.05,3354.41,125.8,3.67,1401.31,506.44,,,0.14,0.27,,,0.16,,6,
15,Lewotobi,Tephra,5.0,50,100.0,,,117.89,190.02,401.13,12.07,,289.75,12.81,,,0.04,,,,,,6,
16,Lewotobi,Tephra,5.0,90,1.0,,,476.3,1310.6,1866.82,58.51,0.65,840.86,160.93,,,0.1,0.12,,,0.07,,6,
17,Lewotobi,Tephra,5.0,90,100.0,,,79.6,113.42,188.9,7.91,,177.39,,,,,,,,,,6,
0,Lewotobi,Tephra,3.0,10,1.0,,,87.92,111.63,181.69,7.2,,168.27,,,,,,,,,,7,
1,Lewotobi,Tephra,3.0,10,100.0,,,29.17,3.64,24.43,0.51,,12.77,,,,,,,,,,7,
2,Lewotobi,Tephra,3.0,50,1.0,,,79.18,74.97,124.21,6.88,,162.2,,,,,,,,,,7,
3,Lewotobi,Tephra,3.0,50,100.0,,,29.17,3.64,23.96,0.51,,8.37,,,,,,,,,,7,
4,Lewotobi,Tephra,3.0,90,1.0,,,71.25,65.11,97.76,5.8,,109.72,,,,,,,,,,7,
5,Lewotobi,Tephra,3.0,90,100.0,,,29.17,3.64,20.02,0.51,,8.37,,,,,,,,,,7,
6,Lewotobi,Tephra,4.0,10,1.0,,,271.99,569.37,780.42,26.81,0.65,421.19,40.53,,,0.04,0.07,,,,,7,
7,Lewotobi,Tephra,4.0,10,100.0,,,71.25,73.92,120.28,6.31,,116.15,,,,,,,,,,7,
8,Lewotobi,Tephra,4.0,50,1.0,,,234.4,481.92,661.35,20.7,0.65,322.32,12.81,,,0.04,0.07,,,,,7,
9,Lewotobi,Tephra,4.0,50,100.0,,,71.25,54.82,101.44,6.31,,99.87,,,,,,,,,,7,
10,Lewotobi,Tephra,4.0,90,1.0,,,169.62,357.45,589.56,19.63,0.65,336.25,,,,0.04,0.07,,,,,7,
11,Lewotobi,Tephra,4.0,90,100.0,,,38.65,51.76,76.36,4.99,,66.17,,,,,,,,,,7,
12,Lewotobi,Tephra,5.0,10,1.0,,,913.82,4722.21,5807.0,749.69,8.93,2352.98,1057.96,,,0.2,0.32,,,0.16,,7,
13,Lewotobi,Tephra,5.0,10,100.0,,,212.55,438.53,699.13,24.73,0.65,391.53,12.81,,,0.04,0.07,,,,,7,
14,Lewotobi,Tephra,5.0,50,1.0,,,649.32,2960.25,4145.09,261.68,3.02,1420.46,555.53,,,0.13,0.22,,,0.13,,7,
15,Lewotobi,Tephra,5.0,50,100.0,,,143.14,271.61,566.55,22.05,0.65,312.49,,,,0.04,0.07,,,,,7,
16,Lewotobi,Tephra,5.0,90,1.0,,,488.22,1653.68,2178.07,77.85,3.02,862.02,337.46,,,0.07,0.18,,,0.07,,7,
17,Lewotobi,Tephra,5.0,90,100.0,,,107.21,211.83,438.98,18.0,0.65,288.28,,,,0.04,0.07,,,,,7,
0,Lewotobi,Tephra,3.0,10,1.0,,,95.93,150.66,236.09,8.67,,196.67,,,,,,,,,,8,
1,Lewotobi,Tephra,3.0,10,100.0,,,29.17,3.64,25.32,0.51,,8.37,,,,,,,,,,8,
2,Lewotobi,Tephra,3.0,50,1.0,,,84.45,76.91,116.1,6.88,,154.85,,,,,,,,,,8,
3,Lewotobi,Tephra,3.0,50,100.0,,,29.17,3.64,24.21,0.51,,8.37,,,,,,,,,,8,
4,Lewotobi,Tephra,3.0,90,1.0,,,71.25,71.47,99.86,5.09,,98.47,,,,,,,,,,8,
5,Lewotobi,Tephra,3.0,90,100.0,,,29.17,3.64,20.57,0.51,,8.37,,,,,,,,,,8,
6,Lewotobi,Tephra,4.0,10,1.0,,,334.36,627.63,892.56,27.54,0.65,461.63,46.5,,,0.04,0.07,,,,,8,
7,Lewotobi,Tephra,4.0,10,100.0,,,75.59,77.27,124.72,7.4,,126.46,,,,,,,,,,8,
8,Lewotobi,Tephra,4.0,50,1.0,,,267.34,554.2,753.38,26.8,0.65,392.05,12.81,,,0.04,0.07,,,,,8,
9,Lewotobi,Tephra,4.0,50,100.0,,,71.25,70.2,109.29,6.31,,70.43,,,,,,,,,,8,
10,Lewotobi,Tephra,4.0,90,1.0,,,189.15,422.56,632.44,19.48,0.65,338.02,,,,0.04,0.07,,,,,8,
11,Lewotobi,Tephra,4.0,90,100.0,,,52.02,48.48,77.97,5.46,,57.8,,,,,,,,,,8,
12,Lewotobi,Tephra,5.0,10,1.0,,,947.46,4893.82,5933.88,822.19,8.93,2424.62,1165.37,,,0.51,0.3,,,0.17,,8,
13,Lewotobi,Tephra,5.0,10,100.0,,,253.28,537.3,784.59,26.73,0.65,399.84,12.81,,,0.04,0.07,,,,,8,
14,Lewotobi,Tephra,5.0,50,1.0,,,640.63,3107.42,4579.86,150.73,3.02,1563.43,513.35,,,0.13,0.22,,,0.13,,8,
15,Lewotobi,Tephra,5.0,50,100.0,,,164.01,317.27,598.24,23.3,0.65,341.44,,,,0.04,0.07,,,,,8,
16,Lewotobi,Tephra,5.0,90,1.0,,,546.32,2069.24,2846.07,103.92,3.02,1083.74,437.63,,,0.07,0.18,,,0.13,,8,
17,Lewotobi,Tephra,5.0,90,100.0,,,127.07,248.6,531.63,21.94,0.65,297.52,,,,0.04,0.07,,,,,8,
0,Lewotobi,Tephra,3.0,10,1.0,,,86.63,84.17,121.73,6.88,,157.87,,,,,,,,,,9,
1,Lewotobi,Tephra,3.0,10,100.0,,,29.17,3.64,26.25,0.99,,12.77,,,,,,,,,,9,
2,Lewotobi,Tephra,3.0,50,1.0,,,76.84,74.97,110.42,6.88,,154.85,,,,,,,,,,9,
3,Lewotobi,Tephra,3.0,50,100.0,,,29.17,3.64,24.95,0.51,,8.37,,,,,,,,,,9,
4,Lewotobi,Tephra,3.0,90,1.0,,,71.25,70.31,98.12,5.12,,101.5,,,,,,,,,,9,
5,Lewotobi,Tephra,3.0,90,100.0,,,29.17,3.64,23.23,0.51,,8.37,,,,,,,,,,9,
6,Lewotobi,Tephra,4.0,10,1.0,,,334.98,603.29,887.5,30.51,0.65,488.31,46.5,,,0.04,0.07,,,,,9,
7,Lewotobi,Tephra,4.0,10,100.0,,,75.59,77.27,123.89,6.87,,116.51,,,,,,,,,,9,
8,Lewotobi,Tephra,4.0,50,1.0,,,207.16,439.39,643.53,19.43,0.65,325.25,12.81,,,0.04,0.07,,,,,9,
9,Lewotobi,Tephra,4.0,50,100.0,,,71.25,67.31,106.81,5.6,,100.19,,,,,,,,,,9,
10,Lewotobi,Tephra,4.0,90,1.0,,,157.96,308.32,545.52,19.68,0.65,332.15,,,,0.04,0.07,,,,,9,
11,Lewotobi,Tephra,4.0,90,100.0,,,39.7,51.76,66.9,4.85,,50.84,,,,,,,,,,9,
12,Lewotobi,Tephra,5.0,10,1.0,,,985.98,4556.52,5899.54,794.15,7.86,2328.3,1031.54,,,0.2,0.32,,,0.16,,9,
13,Lewotobi,Tephra,5.0,10,100.0,,,288.39,574.05,838.76,32.62,0.65,451.42,40.53,,,0.04,0.07,,,,,9,
14,Lewotobi,Tephra,5.0,50,1.0,,,651.09,2871.24,4058.73,137.48,3.02,1475.89,514.93,,,0.13,0.22,,,0.13,,9,
15,Lewotobi,Tephra,5.0,50,100.0,,,136.26,257.55,560.89,22.05,0.65,312.52,,,,0.04,0.07,,,,,9,
16,Lewotobi,Tephra,5.0,90,1.0,,,426.52,1122.96,1660.6,53.22,0.65,686.8,169.26,,,0.1,0.12,,,0.07,,9,
17,Lewotobi,Tephra,5.0,90,100.0,,,86.45,164.3,244.89,8.15,,156.44,,,,,,,,,,9,
0,Lewotobi,Tephra,3.0,10,1.0,,,99.39,79.87,117.95,6.29,,153.2,12.81,,,,,,,,,10,
1,Lewotobi,Tephra,3.0,10,100.0,,,29.17,3.64,26.25,0.99,,8.37,,,,,,,,,,10,
2,Lewotobi,Tephra,3.0,50,1.0,,,74.69,67.24,100.13,5.82,,120.65,,,,,,,,,,10,
3,Lewotobi,Tephra,3.0,50,100.0,,,29.17,3.64,26.15,0.51,,8.37,,,,,,,,,,10,
4,Lewotobi,Tephra,3.0,90,1.0,,,63.08,65.14,92.11,5.12,,109.14,,,,,,,,,,10,
5,Lewotobi,Tephra,3.0,90,100.0,,,29.17,3.64,22.97,0.51,,8.37,,,,,,,,,,10,
6,Lewotobi,Tephra,4.0,10,1.0,,,262.57,516.99,830.66,27.74,0.65,459.66,40.53,,,0.08,0.07,,,,,10,
7,Lewotobi,Tephra,4.0,10,100.0,,,80.87,68.75,124.36,6.42,,124.68,,,,,,,,,,10,
8,Lewotobi,Tephra,4.0,50,1.0,,,186.87,307.5,590.55,19.65,0.65,348.03,40.53,,,0.04,0.07,,,,,10,
9,Lewotobi,Tephra,4.0,50,100.0,,,55.92,58.88,90.73,4.99,,80.72,,,,,,,,,,10,
10,Lewotobi,Tephra,4.0,90,1.0,,,127.55,223.02,422.59,15.23,0.65,284.77,12.81,,,0.04,0.07,,,,,10,
11,Lewotobi,Tephra,4.0,90,100.0,,,39.7,50.84,68.49,4.99,,79.46,,,,,,,,,,10,
12,Lewotobi,Tephra,5.0,10,1.0,,,905.14,4021.41,5717.12,623.7,7.08,2066.59,782.15,,,0.2,0.32,,,0.16,,10,
13,Lewotobi,Tephra,5.0,10,100.0,,,190.78,317.04,661.91,25.63,0.65,401.22,40.53,,,0.04,0.07,,,,,10,
14,Lewotobi,Tephra,5.0,50,1.0,,,654.77,2296.14,3320.42,116.79,3.02,1313.2,475.85,,,0.11,0.18,,,0.13,,10,
15,Lewotobi,Tephra,5.0,50,100.0,,,146.6,229.98,513.48,21.82,0.65,308.53,12.81,,,0.04,0.07,,,,,10,
16,Lewotobi,Tephra,5.0,90,1.0,,,471.26,1283.15,2005.41,61.76,0.65,875.67,171.92,,,0.14,0.12,,,0.07,,10,
17,Lewotobi,Tephra,5.0,90,100.0,,,80.85,80.55,146.6,7.6,,166.24,,,,,,,,,,10,
0,Lewotobi,Tephra,3.0,10,1.0,,,95.05,88.76,140.36,5.96,,167.17,12.81,,,,,,,,,11,
1,Lewotobi,Tephra,3.0,10,100.0,,,29.17,3.64,26.25,0.99,,8.37,,,,,,,,,,11,
2,Lewotobi,Tephra,3.0,50,1.0,,,83.57,68.1,105.03,5.23,,111.07,12.81,,,,,,,,,11,
3,Lewotobi,Tephra,3.0,50,100.0,,,29.17,3.64,22.29,0.51,,8.37,,,,,,,,,,11,
4,Lewotobi,Tephra,3.0,90,1.0,,,38.49,29.51,71.49,4.99,,65.32,12.81,,,,,,,,,11,
5,Lewotobi,Tephra,3.0,90,100.0,,,29.17,3.64,5.07,,,8.37,,,,,,,,,,11,
6,Lewotobi,Tephra,4.0,10,1.0,,,215.97,430.33,787.93,28.12,0.65,510.77,42.12,,,0.08,0.07,,,,,11,
7,Lewotobi,Tephra,4.0,10,100.0,,,63.87,59.34,115.23,5.1,,103.32,12.81,,,,,,,,,11,
8,Lewotobi,Tephra,4.0,50,1.0,,,138.73,252.56,546.16,18.63,0.65,376.5,40.53,,,0.08,0.07,,,,,11,
9,Lewotobi,Tephra,4.0,50,100.0,,,41.46,31.99,83.83,5.1,,79.4,,,,,,,,,,11,
10,Lewotobi,Tephra,4.0,90,1.0,,,113.89,107.18,201.75,4.82,,234.45,40.53,,,,,,,,,11,
11,Lewotobi,Tephra,4.0,90,100.0,,,29.17,6.87,45.81,4.91,,55.56,,,,,,,,,,11,
12,Lewotobi,Tephra,5.0,10,1.0,,,904.73,3633.67,5292.86,183.11,3.02,1785.77,640.23,,,0.16,0.25,,,0.16,,11,
13,Lewotobi,Tephra,5.0,10,100.0,,,186.3,316.35,700.79,25.85,0.65,430.42,40.53,,,0.04,0.07,,,,,11,
14,Lewotobi,Tephra,5.0,50,1.0,,,682.99,2264.55,3381.84,122.78,3.67,1391.73,476.03,,,0.18,0.27,,,0.16,,11,
15,Lewotobi,Tephra,5.0,50,100.0,,,110.58,141.87,264.34,8.56,,231.01,40.53,,,,,,,,,11,
16,Lewotobi,Tephra,5.0,90,1.0,,,412.29,942.87,1315.86,46.3,0.65,743.39,78.86,,,0.12,0.09,,,,,11,
17,Lewotobi,Tephra,5.0,90,100.0,,,95.05,71.74,140.99,6.45,,146.92,12.81,,,,,,,,,11,
0,Lewotobi,Tephra,3.0,10,1.0,,,95.05,90.86,153.5,7.54,,179.69,12.81,,,,,,,,,12,
1,Lewotobi,Tephra,3.0,10,100.0,,,29.17,3.64,25.14,0.51,,8.37,,,,,,,,,,12,
2,Lewotobi,Tephra,3.0,50,1.0,,,63.28,68.1,107.0,5.2,,123.96,12.81,,,,,,,,,12,
3,Lewotobi,Tephra,3.0,50,100.0,,,29.17,3.64,18.0,0.51,,8.37,,,,,,,,,,12,
4,Lewotobi,Tephra,3.0,90,1.0,,,42.09,48.05,78.03,4.99,,79.46,,,,,,,,,,12,
5,Lewotobi,Tephra,3.0,90,100.0,,,29.17,3.64,4.89,,,8.37,,,,,,,,,,12,
6,Lewotobi,Tephra,4.0,10,1.0,,,279.99,582.66,873.98,31.25,0.65,477.93,40.53,,,0.08,0.07,,,,,12,
7,Lewotobi,Tephra,4.0,10,100.0,,,74.69,68.78,121.23,5.74,,102.57,,,,,,,,,,12,
8,Lewotobi,Tephra,4.0,50,1.0,,,193.43,399.29,621.68,20.72,0.65,384.99,40.53,,,0.04,0.07,,,,,12,
9,Lewotobi,Tephra,4.0,50,100.0,,,59.82,58.88,103.28,5.71,,84.32,,,,,,,,,,12,
10,Lewotobi,Tephra,4.0,90,1.0,,,144.02,247.83,487.12,16.97,0.65,293.46,40.53,,,0.04,0.07,,,,,12,
11,Lewotobi,Tephra,4.0,90,100.0,,,38.03,40.75,65.72,4.99,,53.26,,,,,,,,,,12,
12,Lewotobi,Tephra,5.0,10,1.0,,,948.86,4259.76,5849.93,670.18,7.08,2268.74,875.64,,,0.2,0.32,,,0.16,,12,
13,Lewotobi,Tephra,5.0,10,100.0,,,228.52,482.28,740.02,26.12,0.65,433.02,40.53,,,0.04,0.07,,,,,12,
14,Lewotobi,Tephra,5.0,50,1.0,,,696.35,3375.8,4965.75,176.69,3.74,1717.03,554.72,,,0.15,0.3,,,0.13,,12,
15,Lewotobi,Tephra,5.0,50,100.0,,,174.02,296.82,610.19,23.75,0.65,336.85,12.81,,,0.04,0.07,,,,,12,
16,Lewotobi,Tephra,5.0,90,1.0,,,526.58,1895.0,2694.3,99.46,3.67,1098.61,392.2,,,0.11,0.25,,,0.07,,12,
17,Lewotobi,Tephra,5.0,90,100.0,,,92.29,171.58,266.42,8.15,,184.59,,,,,,,,,,12,
0,Lewotolo,Tephra,3.0,10,1.0,,,86.08,276.91,356.37,16.12,,212.88,63.48,,,0.03,,,,0.03,,0,
1,Lewotolo,Tephra,3.0,10,100.0,,,,10.47,36.75,,,10.89,39.59,,,,,,,,,0,
2,Lewotolo,Tephra,3.0,50,1.0,,,63.01,80.87,221.8,12.84,,106.27,53.66,,,0.03,,,,0.03,,0,
3,Lewotolo,Tephra,3.0,50,100.0,,,,7.69,16.98,,,10.89,39.59,,,,,,,,,0,
4,Lewotolo,Tephra,3.0,90,1.0,,,43.88,28.28,137.47,9.12,,28.95,47.68,,,0.03,,,,0.03,,0,
5,Lewotolo,Tephra,3.0,90,100.0,,,,2.3,2.87,,,,39.59,,,,,,,,,0,
6,Lewotolo,Tephra,4.0,10,1.0,,,300.46,411.18,616.13,20.79,,472.82,76.28,,,0.04,0.02,,,,,0,
7,Lewotolo,Tephra,4.0,10,100.0,,,63.01,99.37,274.34,12.84,,111.1,53.66,,,0.03,,,,0.03,,0,
8,Lewotolo,Tephra,4.0,50,1.0,,,256.06,367.98,563.99,17.35,,406.56,78.76,,,0.04,0.02,,,,,0,
9,Lewotolo,Tephra,4.0,50,100.0,,,44.82,57.54,155.19,10.54,,57.63,50.17,,,0.03,,,,0.03,,0,
10,Lewotolo,Tephra,4.0,90,1.0,,,156.05,252.67,521.75,15.66,,297.75,85.91,,,0.07,,,,0.03,,0,
11,Lewotolo,Tephra,4.0,90,100.0,,,,19.08,36.5,2.97,,12.38,39.59,,,,,,,,,0,
12,Lewotolo,Tephra,5.0,10,1.0,,,1036.32,3968.52,5983.78,226.57,4.91,2061.92,838.85,,,0.25,0.38,,,0.14,,0,
13,Lewotolo,Tephra,5.0,10,100.0,,,269.83,400.04,738.69,28.02,,458.11,126.44,,,0.07,0.02,,,0.03,,0,
14,Lewotolo,Tephra,5.0,50,1.0,,,672.65,1935.07,2723.56,106.0,3.67,1185.04,397.03,,,0.11,0.27,,,0.07,,0,
15,Lewotolo,Tephra,5.0,50,100.0,,,168.76,295.0,597.04,19.78,,319.1,111.09,,,0.07,,,,0.03,,0,
16,Lewotolo,Tephra,5.0,90,1.0,,,476.07,812.61,1213.12,46.96,0.65,700.66,102.52,,,0.08,0.09,,,,,0,
17,Lewotolo,Tephra,5.0,90,100.0,,,74.63,191.21,346.68,13.65,,172.21,83.36,,,0.03,,,,0.03,,0,
18,Lewotolo,BAF,,10,,300.0,9800000.0,,,,,,,,,,,,,,,,0,
19,Lewotolo,BAF,,50,,300.0,9800000.0,,,,,,,,,,,,,,,,0,
20,Lewotolo,BAF,,90,,300.0,9800000.0,,,,,,,,,,,,,,,,0,
21,Lewotolo,BAF,,10,,990.0,9800000.0,,,,,,,,,,,,,,,,0,
22,Lewotolo,BAF,,50,,990.0,9800000.0,,,,,,,,,,,,,,,,0,
23,Lewotolo,BAF,,90,,990.0,9800000.0,,,,,,,,,,,,,,,,0,
24,Lewotolo,BAF,,10,,300.0,450000.0,,,,,,,,,,,,,,,,0,
25,Lewotolo,BAF,,50,,300.0,450000.0,,,,,,,,,,,,,,,,0,
26,Lewotolo,BAF,,90,,300.0,450000.0,,,,,,,,,,,,,,,,0,
27,Lewotolo,BAF,,10,,990.0,450000.0,,,,,,,,,,,,,,,,0,
28,Lewotolo,BAF,,50,,990.0,450000.0,,,,,,,,,,,,,,,,0,
29,Lewotolo,BAF,,90,,990.0,450000.0,,,,,,,,,,,,,,,,0,
30,Lewotolo,PDC,3.0,10,,,,54.73,76.61,161.04,9.79,,31.48,50.17,,,0.03,,,,0.03,,0,
31,Lewotolo,PDC,3.0,50,,,,36.2,21.55,59.93,0.19,,19.53,39.59,,,,,,,,,0,
32,Lewotolo,PDC,3.0,90,,,,,14.06,47.92,0.19,,10.89,39.59,,,,,,,,,0,
33,Lewotolo,PDC,4.0,10,,,,71.74,118.96,173.16,11.55,,44.05,53.66,,,0.03,,,,0.03,,0,
34,Lewotolo,PDC,4.0,50,,,,38.65,41.45,95.68,4.45,,22.4,39.59,,,,,,,,,0,
35,Lewotolo,PDC,4.0,90,,,,35.03,21.55,49.57,0.19,,10.89,39.59,,,,,,,,,0,
36,Lewotolo,PDC,5.0,10,,,,74.7,124.3,178.36,14.04,,51.67,53.66,,,0.03,,,,0.03,,0,
37,Lewotolo,PDC,5.0,50,,,,39.24,43.29,98.8,4.45,,22.4,39.59,,,,,,,,,0,
38,Lewotolo,PDC,5.0,90,,,,35.03,21.55,49.57,0.19,,10.89,39.59,,,,,,,,,0,
0,Lewotolo,Tephra,3.0,10,1.0,,,97.31,160.62,229.15,14.04,,109.36,50.17,,,0.03,,,,0.03,,1,
1,Lewotolo,Tephra,3.0,10,100.0,,,,2.3,26.7,,,,39.59,,,,,,,,,1,
2,Lewotolo,Tephra,3.0,50,1.0,,,65.08,105.46,161.25,6.47,,52.59,45.76,,,0.03,,,,0.01,,1,
3,Lewotolo,Tephra,3.0,50,100.0,,,,2.3,22.07,,,,39.59,,,,,,,,,1,
4,Lewotolo,Tephra,3.0,90,1.0,,,46.98,75.11,73.51,0.88,,19.53,39.59,,,,,,,,,1,
5,Lewotolo,Tephra,3.0,90,100.0,,,,2.3,15.65,,,,39.59,,,,,,,,,1,
6,Lewotolo,Tephra,4.0,10,1.0,,,252.22,362.03,627.52,25.39,,465.42,97.97,,,0.04,0.02,,,,,1,
7,Lewotolo,Tephra,4.0,10,100.0,,,52.61,103.01,181.4,11.21,,81.35,50.17,,,0.03,,,,0.03,,1,
8,Lewotolo,Tephra,4.0,50,1.0,,,258.0,396.97,659.64,21.62,,412.83,84.35,,,0.04,0.02,,,0.02,,1,
9,Lewotolo,Tephra,4.0,50,100.0,,,42.85,49.46,116.02,7.76,,23.88,45.76,,,0.03,,,,0.01,,1,
10,Lewotolo,Tephra,4.0,90,1.0,,,215.84,363.63,640.69,23.93,,371.12,74.05,,,0.07,0.02,,,0.03,,1,
11,Lewotolo,Tephra,4.0,90,100.0,,,37.39,23.39,62.1,3.37,,12.38,39.59,,,,,,,,,1,
12,Lewotolo,Tephra,5.0,10,1.0,,,819.53,3685.86,5534.36,203.92,4.38,2000.02,637.02,,,0.14,0.36,,,0.13,,1,
13,Lewotolo,Tephra,5.0,10,100.0,,,230.53,383.04,689.77,24.65,,390.1,123.9,,,0.07,0.02,,,0.03,,1,
14,Lewotolo,Tephra,5.0,50,1.0,,,760.11,2966.52,4254.01,164.2,3.67,1699.49,640.8,,,0.12,0.31,,,0.13,,1,
15,Lewotolo,Tephra,5.0,50,100.0,,,176.76,345.41,580.35,22.53,,310.88,111.09,,,0.07,,,,0.03,,1,
16,Lewotolo,Tephra,5.0,90,1.0,,,663.42,1857.45,2743.75,101.07,1.35,1226.75,402.31,,,0.11,0.27,,,0.07,,1,
17,Lewotolo,Tephra,5.0,90,100.0,,,112.21,299.81,463.23,18.3,,245.18,83.36,,,0.07,,,,0.03,,1,
0,Lewotolo,Tephra,3.0,10,1.0,,,89.08,169.44,242.41,15.06,,159.91,53.66,,,0.03,,,,0.03,,2,
1,Lewotolo,Tephra,3.0,10,100.0,,,,7.69,28.65,,,,39.59,,,,,,,,,2,
2,Lewotolo,Tephra,3.0,50,1.0,,,59.24,106.43,149.72,11.91,,29.11,50.17,,,0.03,,,,0.03,,2,
3,Lewotolo,Tephra,3.0,50,100.0,,,,2.3,23.67,,,,39.59,,,,,,,,,2,
4,Lewotolo,Tephra,3.0,90,1.0,,,42.85,39.15,103.24,3.02,,22.4,42.03,,,0.03,,,,0.01,,2,
5,Lewotolo,Tephra,3.0,90,100.0,,,,2.3,11.05,,,,39.59,,,,,,,,,2,
6,Lewotolo,Tephra,4.0,10,1.0,,,286.75,372.37,629.25,30.75,,472.27,95.39,,,0.04,0.02,,,,,2,
7,Lewotolo,Tephra,4.0,10,100.0,,,44.09,114.54,218.71,10.61,,102.33,50.17,,,0.03,,,,0.03,,2,
8,Lewotolo,Tephra,4.0,50,1.0,,,255.04,390.61,649.05,19.11,,412.87,80.69,,,0.04,0.02,,,,,2,
9,Lewotolo,Tephra,4.0,50,100.0,,,42.85,49.46,130.16,9.38,,25.31,47.43,,,0.03,,,,0.03,,2,
10,Lewotolo,Tephra,4.0,90,1.0,,,160.44,300.93,512.12,17.58,,304.2,46.32,,,0.07,0.02,,,0.03,,2,
11,Lewotolo,Tephra,4.0,90,100.0,,,36.2,21.12,61.16,2.97,,12.38,39.59,,,,,,,,,2,
12,Lewotolo,Tephra,5.0,10,1.0,,,807.76,3685.89,5508.67,201.82,4.38,1923.79,604.35,,,0.14,0.36,,,0.13,,2,
13,Lewotolo,Tephra,5.0,10,100.0,,,236.61,400.83,715.68,26.75,,404.18,126.44,,,0.07,0.02,,,0.03,,2,
14,Lewotolo,Tephra,5.0,50,1.0,,,738.56,2653.8,3674.94,149.78,3.67,1517.43,595.23,,,0.11,0.27,,,0.13,,2,
15,Lewotolo,Tephra,5.0,50,100.0,,,159.75,325.97,580.62,19.92,,310.22,111.09,,,0.07,,,,0.03,,2,
16,Lewotolo,Tephra,5.0,90,1.0,,,686.0,1630.52,2381.29,81.12,0.65,1125.66,272.09,,,0.1,0.18,,,0.07,,2,
17,Lewotolo,Tephra,5.0,90,100.0,,,94.44,232.04,427.12,17.34,,222.74,63.48,,,0.07,,,,0.03,,2,
0,Lewotolo,Tephra,3.0,10,1.0,,,78.15,151.86,237.46,14.72,,139.27,53.66,,,0.03,,,,0.03,,3,
