,volcano,hazard,VEI,prob,mass,buffer,volume,pop_count,area_crops,area_urban
0,Suoh,Tephra,3,10.0,100,,,0.0,4.1958,0.648
0,Suoh,Tephra,3,50.0,1,,,0.0,18.6624,2.268
0,Suoh,Tephra,3,50.0,5,,,0.0,15.7545,2.0088
0,Suoh,Tephra,3,50.0,50,,,0.0,7.2576,1.0773
0,Suoh,Tephra,3,50.0,100,,,0.0,3.0537,0.5751
0,Suoh,Tephra,3,90.0,1,,,0.0,18.063,2.2113
0,Suoh,Tephra,3,90.0,5,,,0.0,15.2118,1.9602
0,Suoh,Tephra,3,90.0,50,,,0.0,6.8121,0.9801
0,Suoh,Tephra,3,90.0,100,,,0.0,2.6892,0.5022
0,Suoh,Tephra,4,10.0,1,,,12966.4557,83.4381,24.3162
0,Suoh,Tephra,4,10.0,5,,,8078.737500000001,65.6748,13.0896
0,Suoh,Tephra,4,10.0,50,,,17.2692,18.9216,2.0817
0,Suoh,Tephra,4,10.0,100,,,0.0,4.6008,0.8424
0,Suoh,Tephra,4,50.0,1,,,8527.526100000001,60.8715,13.3569
0,Suoh,Tephra,4,50.0,5,,,7172.2503000000015,49.6935,10.7163
0,Suoh,Tephra,4,50.0,50,,,0.0,5.3541,0.9153
0,Suoh,Tephra,4,50.0,100,,,0.0,1.5066,0.2754
0,Suoh,Tephra,4,90.0,1,,,8007.4494,57.6639,12.5064
0,Suoh,Tephra,4,90.0,5,,,3764.5641000000005,41.5125,7.5168
0,Suoh,Tephra,4,90.0,50,,,0.0,3.3777,0.7614
0,Suoh,Tephra,4,90.0,100,,,0.0,0.729,0.1377
0,Suoh,Tephra,5,10.0,1,,,47884.36500000004,209.5308,79.2261
0,Suoh,Tephra,5,10.0,5,,,21403.294199999997,110.2653,38.0214
0,Suoh,Tephra,5,10.0,50,,,8228.1501,69.6924,14.1993
0,Suoh,Tephra,5,10.0,100,,,7955.536500000002,59.7618,12.3849
0,Suoh,Tephra,5,50.0,1,,,27547.20899999999,115.3197,43.983
0,Suoh,Tephra,5,50.0,5,,,15681.0411,84.4506,25.8471
0,Suoh,Tephra,5,50.0,50,,,7968.180600000001,52.326,11.7126
0,Suoh,Tephra,5,50.0,100,,,6901.5483,39.3498,10.0197
0,Suoh,Tephra,5,90.0,1,,,22089.007800000003,95.985,35.8992
0,Suoh,Tephra,5,90.0,5,,,12289.643999999998,65.7234,19.44
0,Suoh,Tephra,5,90.0,50,,,6925.872600000001,42.3387,11.0727
0,Suoh,Tephra,5,90.0,100,,,4535.1981000000005,30.3021,8.2863
0,Suoh,BAF,,10.0,,300,9800000,0.0,0.3402,0.0
0,Suoh,BAF,,50.0,,300,9800000,0.0,0.3078,0.0
0,Suoh,BAF,,90.0,,300,9800000,0.0,0.2916,0.0
0,Suoh,BAF,,10.0,,990,9800000,0.0,0.8505,0.0729
0,Suoh,BAF,,50.0,,990,9800000,0.0,0.6966,0.0729
0,Suoh,BAF,,90.0,,990,9800000,0.0,0.6723,0.0648
0,Suoh,BAF,,10.0,,300,450000,0.0,0.1944,0.0
0,Suoh,BAF,,50.0,,300,450000,0.0,0.1944,0.0
0,Suoh,BAF,,90.0,,300,450000,0.0,0.1539,0.0
0,Suoh,BAF,,10.0,,990,450000,0.0,0.3645,0.0405
0,Suoh,BAF,,50.0,,990,450000,0.0,0.3645,0.0405
0,Suoh,BAF,,90.0,,990,450000,0.0,0.3402,0.0
0,Suoh,PDC,3,10.0,,,,121.17600000000002,34.506,3.5478
0,Suoh,PDC,3,50.0,,,,0.0,14.256,1.8468
0,Suoh,PDC,3,90.0,,,,0.0,0.891,0.0648
0,Suoh,PDC,4,10.0,,,,121.17600000000002,39.7467,4.5684
0,Suoh,PDC,4,50.0,,,,121.17600000000002,31.8897,3.1266
0,Suoh,PDC,4,90.0,,,,0.0,10.611,1.458
0,Suoh,PDC,5,10.0,,,,399.58110000000005,41.4234,5.6781
0,Suoh,PDC,5,50.0,,,,121.17600000000002,35.964,4.1553
0,Suoh,PDC,5,90.0,,,,121.17600000000002,27.2889,2.8107
0,Suoh,LC,3,10.0,,,,0.0,0.2997,0.0486
0,Suoh,LC,3,50.0,,,,0.0,0.081,0.0324
0,Suoh,LC,3,90.0,,,,0.0,0.0243,0.0
0,Suoh,LC,4,10.0,,,,0.0,2.835,0.6237
0,Suoh,LC,4,50.0,,,,0.0,1.4985,0.2916
0,Suoh,LC,4,90.0,,,,0.0,0.648,0.0972
0,Suoh,LC,5,10.0,,,,121.17600000000002,34.8462,3.6693
0,Suoh,LC,5,50.0,,,,121.17600000000002,33.5664,3.5316
0,Suoh,LC,5,90.0,,,,121.17600000000002,31.7277,3.2481
0,Tambora,Tephra,3,10.0,1,,,6736.470299999999,13.9563,1.8468
0,Tambora,Tephra,3,10.0,5,,,808.7850000000001,1.6362,0.2592
0,Tambora,Tephra,3,10.0,50,,,808.785,0.0081,0.2349
0,Tambora,Tephra,3,10.0,100,,,791.694,0.0081,0.2349
0,Tambora,Tephra,3,50.0,1,,,3925.3491000000004,12.717,1.2555
0,Tambora,Tephra,3,50.0,5,,,808.785,0.0486,0.2349
0,Tambora,Tephra,3,50.0,50,,,808.7850000000001,0.0081,0.2349
0,Tambora,Tephra,3,50.0,100,,,642.8727,0.0,0.2349
0,Tambora,Tephra,3,90.0,1,,,2118.5064,9.8577,0.9963
0,Tambora,Tephra,3,90.0,5,,,808.785,0.0486,0.2349
0,Tambora,Tephra,3,90.0,50,,,808.7850000000001,0.0081,0.2349
0,Tambora,Tephra,3,90.0,100,,,569.4138,0.0,0.2187
0,Tambora,Tephra,4,10.0,1,,,174800.83500000008,495.6795,26.649
0,Tambora,Tephra,4,10.0,5,,,18025.934400000002,49.3533,4.6332
0,Tambora,Tephra,4,10.0,50,,,5993.8218000000015,12.3687,1.6605
0,Tambora,Tephra,4,10.0,100,,,2607.2766,8.8371,0.7938
0,Tambora,Tephra,4,50.0,1,,,61696.08,229.0032,9.5985
0,Tambora,Tephra,4,50.0,5,,,16288.7841,25.1667,4.4064
0,Tambora,Tephra,4,50.0,50,,,3214.0881,10.0116,1.0206
0,Tambora,Tephra,4,50.0,100,,,319.14,3.7584,0.4131
0,Tambora,Tephra,4,90.0,1,,,21650.733,83.2032,5.2488
0,Tambora,Tephra,4,90.0,5,,,15772.141799999998,19.8045,4.3011
0,Tambora,Tephra,4,90.0,50,,,536.0094,6.5043,0.4131
0,Tambora,Tephra,4,90.0,100,,,266.9436,1.0287,0.2349
0,Tambora,Tephra,5,10.0,1,,,3357182.0924999993,2305.2843,393.2793
0,Tambora,Tephra,5,10.0,5,,,724861.4183999998,1053.7209,66.339
0,Tambora,Tephra,5,10.0,50,,,108696.66210000003,302.3811,20.2662
0,Tambora,Tephra,5,10.0,100,,,23252.880599999993,79.4853,4.9572
0,Tambora,Tephra,5,50.0,1,,,2313653.139000002,1993.3047,285.5655
0,Tambora,Tephra,5,50.0,5,,,244777.06710000013,747.4113,40.5567
0,Tambora,Tephra,5,50.0,50,,,25588.9449,99.4599,5.1435
0,Tambora,Tephra,5,50.0,100,,,16457.701500000003,25.7985,4.4145
0,Tambora,Tephra,5,90.0,1,,,1381265.5086000012,1434.6558,174.6117
0,Tambora,Tephra,5,90.0,5,,,221201.78220000005,695.7171,35.3403
0,Tambora,Tephra,5,90.0,50,,,19448.3754,57.0402,4.6899
0,Tambora,Tephra,5,90.0,100,,,15723.3717,16.9695,4.1715
0,Tambora,BAF,,10.0,,300,9800000,0.0,0.0,0.0
0,Tambora,BAF,,50.0,,300,9800000,0.0,0.0,0.0
0,Tambora,BAF,,90.0,,300,9800000,0.0,0.0,0.0
0,Tambora,BAF,,10.0,,990,9800000,274.7763,0.0,0.0
0,Tambora,BAF,,50.0,,990,9800000,0.0,0.0,0.0
0,Tambora,BAF,,90.0,,990,9800000,0.0,0.0,0.0
0,Tambora,BAF,,10.0,,300,450000,0.0,0.0,0.0
0,Tambora,BAF,,50.0,,300,450000,0.0,0.0,0.0
0,Tambora,BAF,,90.0,,300,450000,0.0,0.0,0.0
0,Tambora,BAF,,10.0,,990,450000,217.7118,0.0,0.0
0,Tambora,BAF,,50.0,,990,450000,0.0,0.0,0.0
0,Tambora,BAF,,90.0,,990,450000,0.0,0.0,0.0
0,Tambora,PDC,3,10.0,,,,21234.4335,22.7772,1.2798
0,Tambora,PDC,3,50.0,,,,368.27459999999996,0.0,0.1944
0,Tambora,PDC,3,90.0,,,,0.0,0.0,0.162
0,Tambora,PDC,4,10.0,,,,40981.383,32.5782,2.9808
0,Tambora,PDC,4,50.0,,,,2117.4048000000003,0.6885,0.2349
0,Tambora,PDC,4,90.0,,,,412.6707,0.0,0.1944
0,Tambora,PDC,5,10.0,,,,48033.931500000006,36.7497,4.5117
0,Tambora,PDC,5,50.0,,,,6490.611000000001,7.8408,0.4212
0,Tambora,PDC,5,90.0,,,,770.472,0.0405,0.1944
0,Tambora,LC,3,10.0,,,,0.0,0.0,0.0
0,Tambora,LC,3,50.0,,,,0.0,0.0,0.0
0,Tambora,LC,3,90.0,,,,0.0,0.0,0.0
0,Tambora,LC,4,10.0,,,,729.9395999999999,0.0,0.2349
0,Tambora,LC,4,50.0,,,,348.3891,0.0,0.2349
0,Tambora,LC,4,90.0,,,,240.84539999999998,0.0,0.2106
0,Tambora,LC,5,10.0,,,,929.475,0.1539,0.2349
0,Tambora,LC,5,50.0,,,,893.268,0.1215,0.2349
0,Tambora,LC,5,90.0,,,,808.7850000000001,0.081,0.2349
