,volcano,hazard,VEI,prob,mass,buffer,volume,pop_count,area_crops,area_urban,RNDS,buildingsLoss,month
37,Raung,Tephra,5.0,50,5.0,,,8960294.0,4104.0,1493.0,,,4
38,Raung,Tephra,5.0,50,50.0,,,3030217.0,1409.0,564.0,,,4
39,Raung,Tephra,5.0,50,100.0,,,1905937.0,870.0,426.0,,,4
40,Raung,Tephra,5.0,90,,,,,,,173358553.0,265.41,4
41,Raung,Tephra,5.0,90,1.0,,,15304209.0,6000.0,2522.0,,,4
42,Raung,Tephra,5.0,90,5.0,,,5667733.0,2776.0,983.0,,,4
43,Raung,Tephra,5.0,90,50.0,,,1808178.0,818.0,411.0,,,4
44,Raung,Tephra,5.0,90,100.0,,,845638.0,529.0,299.0,,,4
0,Raung,Tephra,3.0,10,,,,,,,3272155.8000000007,0.0,5
1,Raung,Tephra,3.0,10,1.0,,,384590.0,376.0,208.0,,,5
2,Raung,Tephra,3.0,10,5.0,,,22479.0,29.0,91.0,,,5
3,Raung,Tephra,3.0,10,50.0,,,0.0,0.0,33.0,,,5
4,Raung,Tephra,3.0,10,100.0,,,0.0,0.0,19.0,,,5
5,Raung,Tephra,3.0,50,,,,,,,1068586.9,0.0,5
6,Raung,Tephra,3.0,50,1.0,,,122855.0,123.0,127.0,,,5
7,Raung,Tephra,3.0,50,5.0,,,402.0,1.0,77.0,,,5
8,Raung,Tephra,3.0,50,50.0,,,0.0,0.0,22.0,,,5
9,Raung,Tephra,3.0,50,100.0,,,0.0,0.0,9.0,,,5
10,Raung,Tephra,3.0,90,,,,,,,76750.1,0.0,5
11,Raung,Tephra,3.0,90,1.0,,,6958.0,7.0,68.0,,,5
12,Raung,Tephra,3.0,90,5.0,,,0.0,0.0,43.0,,,5
13,Raung,Tephra,3.0,90,50.0,,,0.0,0.0,11.0,,,5
14,Raung,Tephra,3.0,90,100.0,,,0.0,0.0,7.0,,,5
15,Raung,Tephra,4.0,10,,,,,,,28016698.1,10.09,5
16,Raung,Tephra,4.0,10,1.0,,,5167983.0,2794.0,918.0,,,5
17,Raung,Tephra,4.0,10,5.0,,,2791373.0,1426.0,588.0,,,5
18,Raung,Tephra,4.0,10,50.0,,,281904.0,271.0,175.0,,,5
19,Raung,Tephra,4.0,10,100.0,,,105834.0,110.0,120.0,,,5
20,Raung,Tephra,4.0,50,,,,,,,14509065.400000002,0.13,5
21,Raung,Tephra,4.0,50,1.0,,,3235875.0,1626.0,646.0,,,5
22,Raung,Tephra,4.0,50,5.0,,,971293.0,682.0,317.0,,,5
23,Raung,Tephra,4.0,50,50.0,,,60132.0,59.0,103.0,,,5
24,Raung,Tephra,4.0,50,100.0,,,4441.0,4.0,82.0,,,5
25,Raung,Tephra,4.0,90,,,,,,,7404949.700000001,0.0,5
26,Raung,Tephra,4.0,90,1.0,,,1247689.0,757.0,347.0,,,5
27,Raung,Tephra,4.0,90,5.0,,,220566.0,215.0,156.0,,,5
28,Raung,Tephra,4.0,90,50.0,,,1684.0,0.0,66.0,,,5
29,Raung,Tephra,4.0,90,100.0,,,0.0,0.0,43.0,,,5
30,Raung,Tephra,5.0,10,,,,,,,382730652.8,1367.64,5
31,Raung,Tephra,5.0,10,1.0,,,29510571.0,12823.0,5080.0,,,5
32,Raung,Tephra,5.0,10,5.0,,,10734604.0,4751.0,1745.0,,,5
33,Raung,Tephra,5.0,10,50.0,,,4552689.0,2373.0,821.0,,,5
34,Raung,Tephra,5.0,10,100.0,,,3404242.0,1563.0,650.0,,,5
35,Raung,Tephra,5.0,50,,,,,,,189230853.1,258.35,5
36,Raung,Tephra,5.0,50,1.0,,,14773050.0,5710.0,2460.0,,,5
37,Raung,Tephra,5.0,50,5.0,,,6478355.0,3383.0,1136.0,,,5
38,Raung,Tephra,5.0,50,50.0,,,2519246.0,1157.0,548.0,,,5
39,Raung,Tephra,5.0,50,100.0,,,1066748.0,710.0,343.0,,,5
40,Raung,Tephra,5.0,90,,,,,,,56588644.0,27.69,5
41,Raung,Tephra,5.0,90,1.0,,,7213051.0,3764.0,1243.0,,,5
42,Raung,Tephra,5.0,90,5.0,,,4205367.0,2156.0,775.0,,,5
43,Raung,Tephra,5.0,90,50.0,,,516791.0,432.0,233.0,,,5
44,Raung,Tephra,5.0,90,100.0,,,204176.0,206.0,155.0,,,5
0,Raung,Tephra,3.0,10,,,,,,,5542162.700000001,0.0,6
1,Raung,Tephra,3.0,10,1.0,,,669328.0,394.0,253.0,,,6
2,Raung,Tephra,3.0,10,5.0,,,82658.0,71.0,87.0,,,6
3,Raung,Tephra,3.0,10,50.0,,,0.0,0.0,32.0,,,6
4,Raung,Tephra,3.0,10,100.0,,,0.0,0.0,17.0,,,6
5,Raung,Tephra,3.0,50,,,,,,,3984921.4,0.0,6
6,Raung,Tephra,3.0,50,1.0,,,418852.0,251.0,170.0,,,6
7,Raung,Tephra,3.0,50,5.0,,,32700.0,41.0,69.0,,,6
8,Raung,Tephra,3.0,50,50.0,,,0.0,0.0,24.0,,,6
9,Raung,Tephra,3.0,50,100.0,,,0.0,0.0,15.0,,,6
10,Raung,Tephra,3.0,90,,,,,,,1536028.6,0.0,6
11,Raung,Tephra,3.0,90,1.0,,,149202.0,132.0,109.0,,,6
12,Raung,Tephra,3.0,90,5.0,,,6981.0,18.0,56.0,,,6
13,Raung,Tephra,3.0,90,50.0,,,0.0,0.0,18.0,,,6
14,Raung,Tephra,3.0,90,100.0,,,0.0,0.0,10.0,,,6
15,Raung,Tephra,4.0,10,,,,,,,34674318.40000001,18.57,6
16,Raung,Tephra,4.0,10,1.0,,,5034004.0,2347.0,876.0,,,6
17,Raung,Tephra,4.0,10,5.0,,,2889388.0,1327.0,571.0,,,6
18,Raung,Tephra,4.0,10,50.0,,,550518.0,292.0,218.0,,,6
19,Raung,Tephra,4.0,10,100.0,,,179031.0,151.0,138.0,,,6
20,Raung,Tephra,4.0,50,,,,,,,22833833.5,7.6,6
21,Raung,Tephra,4.0,50,1.0,,,3212868.0,1502.0,600.0,,,6
22,Raung,Tephra,4.0,50,5.0,,,1861258.0,843.0,417.0,,,6
23,Raung,Tephra,4.0,50,50.0,,,206000.0,177.0,125.0,,,6
24,Raung,Tephra,4.0,50,100.0,,,106528.0,76.0,85.0,,,6
25,Raung,Tephra,4.0,90,,,,,,,10505046.8,0.93,6
26,Raung,Tephra,4.0,90,1.0,,,2095940.0,916.0,420.0,,,6
27,Raung,Tephra,4.0,90,5.0,,,795814.0,464.0,254.0,,,6
28,Raung,Tephra,4.0,90,50.0,,,61922.0,61.0,71.0,,,6
29,Raung,Tephra,4.0,90,100.0,,,20072.0,29.0,46.0,,,6
30,Raung,Tephra,5.0,10,,,,,,,362522258.9,1230.56,6
31,Raung,Tephra,5.0,10,1.0,,,28001763.0,11360.0,4908.0,,,6
32,Raung,Tephra,5.0,10,5.0,,,11125606.0,5053.0,1811.0,,,6
33,Raung,Tephra,5.0,10,50.0,,,4416075.0,1914.0,794.0,,,6
34,Raung,Tephra,5.0,10,100.0,,,3095861.0,1414.0,603.0,,,6
35,Raung,Tephra,5.0,50,,,,,,,231707657.00000003,495.93,6
36,Raung,Tephra,5.0,50,1.0,,,19583048.0,8202.0,3544.0,,,6
37,Raung,Tephra,5.0,50,5.0,,,7149520.0,3442.0,1251.0,,,6
38,Raung,Tephra,5.0,50,50.0,,,2779679.0,1239.0,543.0,,,6
39,Raung,Tephra,5.0,50,100.0,,,1829072.0,824.0,410.0,,,6
40,Raung,Tephra,5.0,90,,,,,,,117499051.5,145.76,6
41,Raung,Tephra,5.0,90,1.0,,,10028877.0,4231.0,1638.0,,,6
42,Raung,Tephra,5.0,90,5.0,,,4450007.0,2035.0,792.0,,,6
43,Raung,Tephra,5.0,90,50.0,,,1699160.0,726.0,363.0,,,6
44,Raung,Tephra,5.0,90,100.0,,,901929.0,438.0,250.0,,,6
0,Raung,Tephra,3.0,10,,,,,,,5696564.800000002,0.0,7
1,Raung,Tephra,3.0,10,1.0,,,790119.0,448.0,270.0,,,7
2,Raung,Tephra,3.0,10,5.0,,,109852.0,98.0,95.0,,,7
3,Raung,Tephra,3.0,10,50.0,,,76.0,0.0,33.0,,,7
4,Raung,Tephra,3.0,10,100.0,,,0.0,0.0,17.0,,,7
5,Raung,Tephra,3.0,50,,,,,,,5017396.7,0.0,7
6,Raung,Tephra,3.0,50,1.0,,,559221.0,294.0,197.0,,,7
7,Raung,Tephra,3.0,50,5.0,,,60616.0,63.0,72.0,,,7
8,Raung,Tephra,3.0,50,50.0,,,0.0,0.0,26.0,,,7
9,Raung,Tephra,3.0,50,100.0,,,0.0,0.0,13.0,,,7
10,Raung,Tephra,3.0,90,,,,,,,2033651.0,0.0,7
11,Raung,Tephra,3.0,90,1.0,,,268540.0,193.0,134.0,,,7
12,Raung,Tephra,3.0,90,5.0,,,20365.0,33.0,56.0,,,7
13,Raung,Tephra,3.0,90,50.0,,,0.0,0.0,18.0,,,7
14,Raung,Tephra,3.0,90,100.0,,,0.0,0.0,10.0,,,7
15,Raung,Tephra,4.0,10,,,,,,,54316964.5,29.81,7
16,Raung,Tephra,4.0,10,1.0,,,4536111.0,2118.0,811.0,,,7
17,Raung,Tephra,4.0,10,5.0,,,2792832.0,1256.0,536.0,,,7
18,Raung,Tephra,4.0,10,50.0,,,627496.0,354.0,224.0,,,7
19,Raung,Tephra,4.0,10,100.0,,,396890.0,203.0,152.0,,,7
20,Raung,Tephra,4.0,50,,,,,,,25044844.9,11.84,7
21,Raung,Tephra,4.0,50,1.0,,,3356362.0,1427.0,597.0,,,7
22,Raung,Tephra,4.0,50,5.0,,,2176627.0,914.0,425.0,,,7
23,Raung,Tephra,4.0,50,50.0,,,431944.0,212.0,155.0,,,7
24,Raung,Tephra,4.0,50,100.0,,,129166.0,109.0,83.0,,,7
25,Raung,Tephra,4.0,90,,,,,,,16185876.4,4.15,7
26,Raung,Tephra,4.0,90,1.0,,,2612012.0,1140.0,485.0,,,7
27,Raung,Tephra,4.0,90,5.0,,,1670099.0,687.0,346.0,,,7
28,Raung,Tephra,4.0,90,50.0,,,145299.0,127.0,84.0,,,7
29,Raung,Tephra,4.0,90,100.0,,,73490.0,59.0,51.0,,,7
30,Raung,Tephra,5.0,10,,,,,,,362088959.80000013,1521.13,7
31,Raung,Tephra,5.0,10,1.0,,,30564776.0,14488.0,5262.0,,,7
32,Raung,Tephra,5.0,10,5.0,,,13500584.0,6038.0,2337.0,,,7
33,Raung,Tephra,5.0,10,50.0,,,3898960.0,1675.0,699.0,,,7
34,Raung,Tephra,5.0,10,100.0,,,3029455.0,1350.0,570.0,,,7
35,Raung,Tephra,5.0,50,,,,,,,231097850.7,703.5,7
36,Raung,Tephra,5.0,50,1.0,,,19453019.0,8285.0,3551.0,,,7
37,Raung,Tephra,5.0,50,5.0,,,8234221.0,3390.0,1327.0,,,7
38,Raung,Tephra,5.0,50,50.0,,,2723653.0,1232.0,525.0,,,7
39,Raung,Tephra,5.0,50,100.0,,,2169212.0,909.0,423.0,,,7
40,Raung,Tephra,5.0,90,,,,,,,138441120.0,293.9,7
41,Raung,Tephra,5.0,90,1.0,,,11263420.0,4583.0,1862.0,,,7
42,Raung,Tephra,5.0,90,5.0,,,4486983.0,1968.0,775.0,,,7
43,Raung,Tephra,5.0,90,50.0,,,1995114.0,793.0,383.0,,,7
44,Raung,Tephra,5.0,90,100.0,,,1499285.0,569.0,304.0,,,7
0,Raung,Tephra,3.0,10,,,,,,,6008349.8,0.0,8
1,Raung,Tephra,3.0,10,1.0,,,934186.0,516.0,280.0,,,8
2,Raung,Tephra,3.0,10,5.0,,,161097.0,133.0,106.0,,,8
3,Raung,Tephra,3.0,10,50.0,,,112.0,0.0,35.0,,,8
4,Raung,Tephra,3.0,10,100.0,,,0.0,0.0,18.0,,,8
5,Raung,Tephra,3.0,50,,,,,,,5205307.5,0.0,8
6,Raung,Tephra,3.0,50,1.0,,,633137.0,341.0,216.0,,,8
7,Raung,Tephra,3.0,50,5.0,,,85935.0,73.0,78.0,,,8
8,Raung,Tephra,3.0,50,50.0,,,0.0,0.0,26.0,,,8
9,Raung,Tephra,3.0,50,100.0,,,0.0,0.0,13.0,,,8
10,Raung,Tephra,3.0,90,,,,,,,3841966.4,0.0,8
11,Raung,Tephra,3.0,90,1.0,,,427941.0,212.0,150.0,,,8
12,Raung,Tephra,3.0,90,5.0,,,28410.0,39.0,55.0,,,8
13,Raung,Tephra,3.0,90,50.0,,,0.0,0.0,19.0,,,8
14,Raung,Tephra,3.0,90,100.0,,,0.0,0.0,10.0,,,8
15,Raung,Tephra,4.0,10,,,,,,,60568166.3,43.32,8
16,Raung,Tephra,4.0,10,1.0,,,4241841.0,1884.0,748.0,,,8
17,Raung,Tephra,4.0,10,5.0,,,3284344.0,1356.0,599.0,,,8
18,Raung,Tephra,4.0,10,50.0,,,753854.0,406.0,239.0,,,8
19,Raung,Tephra,4.0,10,100.0,,,525744.0,261.0,181.0,,,8
20,Raung,Tephra,4.0,50,,,,,,,28843663.4,15.93,8
21,Raung,Tephra,4.0,50,1.0,,,3417710.0,1391.0,610.0,,,8
22,Raung,Tephra,4.0,50,5.0,,,2273851.0,961.0,434.0,,,8
23,Raung,Tephra,4.0,50,50.0,,,506824.0,240.0,167.0,,,8
24,Raung,Tephra,4.0,50,100.0,,,189870.0,144.0,94.0,,,8
25,Raung,Tephra,4.0,90,,,,,,,14688272.7,3.87,8
26,Raung,Tephra,4.0,90,1.0,,,2422584.0,1057.0,458.0,,,8
27,Raung,Tephra,4.0,90,5.0,,,1757060.0,687.0,344.0,,,8
28,Raung,Tephra,4.0,90,50.0,,,164801.0,143.0,84.0,,,8
29,Raung,Tephra,4.0,90,100.0,,,87993.0,63.0,50.0,,,8
30,Raung,Tephra,5.0,10,,,,,,,389263449.5,1611.39,8
31,Raung,Tephra,5.0,10,1.0,,,31382403.0,14904.0,5541.0,,,8
32,Raung,Tephra,5.0,10,5.0,,,13723641.0,5921.0,2434.0,,,8
33,Raung,Tephra,5.0,10,50.0,,,3611695.0,1532.0,662.0,,,8
34,Raung,Tephra,5.0,10,100.0,,,3212312.0,1360.0,594.0,,,8
35,Raung,Tephra,5.0,50,,,,,,,255523957.6,850.34,8
36,Raung,Tephra,5.0,50,1.0,,,21875816.0,9687.0,3971.0,,,8
37,Raung,Tephra,5.0,50,5.0,,,8690129.0,3466.0,1382.0,,,8
38,Raung,Tephra,5.0,50,50.0,,,2809324.0,1232.0,512.0,,,8
39,Raung,Tephra,5.0,50,100.0,,,2288383.0,968.0,431.0,,,8
40,Raung,Tephra,5.0,90,,,,,,,149631793.0,452.87,8
41,Raung,Tephra,5.0,90,1.0,,,12666720.0,5294.0,2248.0,,,8
42,Raung,Tephra,5.0,90,5.0,,,4845225.0,2061.0,854.0,,,8
43,Raung,Tephra,5.0,90,50.0,,,2319760.0,945.0,412.0,,,8
44,Raung,Tephra,5.0,90,100.0,,,1877234.0,684.0,342.0,,,8
0,Raung,Tephra,3.0,10,,,,,,,5763129.0,0.0,9
1,Raung,Tephra,3.0,10,1.0,,,736179.0,440.0,267.0,,,9
2,Raung,Tephra,3.0,10,5.0,,,106235.0,101.0,97.0,,,9
3,Raung,Tephra,3.0,10,50.0,,,84.0,0.0,34.0,,,9
4,Raung,Tephra,3.0,10,100.0,,,0.0,0.0,18.0,,,9
5,Raung,Tephra,3.0,50,,,,,,,5214474.9,0.0,9
6,Raung,Tephra,3.0,50,1.0,,,561680.0,310.0,201.0,,,9
7,Raung,Tephra,3.0,50,5.0,,,55985.0,63.0,73.0,,,9
8,Raung,Tephra,3.0,50,50.0,,,0.0,0.0,26.0,,,9
9,Raung,Tephra,3.0,50,100.0,,,0.0,0.0,14.0,,,9
10,Raung,Tephra,3.0,90,,,,,,,1535052.5000000002,0.0,9
11,Raung,Tephra,3.0,90,1.0,,,165922.0,157.0,108.0,,,9
12,Raung,Tephra,3.0,90,5.0,,,10265.0,22.0,50.0,,,9
13,Raung,Tephra,3.0,90,50.0,,,0.0,0.0,18.0,,,9
14,Raung,Tephra,3.0,90,100.0,,,0.0,0.0,10.0,,,9
15,Raung,Tephra,4.0,10,,,,,,,54011312.6,27.48,9
16,Raung,Tephra,4.0,10,1.0,,,4815368.0,2190.0,843.0,,,9
17,Raung,Tephra,4.0,10,5.0,,,2988461.0,1384.0,575.0,,,9
18,Raung,Tephra,4.0,10,50.0,,,652651.0,354.0,245.0,,,9
19,Raung,Tephra,4.0,10,100.0,,,419510.0,202.0,161.0,,,9
20,Raung,Tephra,4.0,50,,,,,,,25192638.2,12.34,9
21,Raung,Tephra,4.0,50,1.0,,,3403235.0,1463.0,610.0,,,9
22,Raung,Tephra,4.0,50,5.0,,,2240994.0,945.0,442.0,,,9
23,Raung,Tephra,4.0,50,50.0,,,441262.0,221.0,157.0,,,9
24,Raung,Tephra,4.0,50,100.0,,,136747.0,120.0,88.0,,,9
25,Raung,Tephra,4.0,90,,,,,,,11381033.6,2.12,9
26,Raung,Tephra,4.0,90,1.0,,,2303947.0,953.0,441.0,,,9
27,Raung,Tephra,4.0,90,5.0,,,1106351.0,503.0,279.0,,,9
28,Raung,Tephra,4.0,90,50.0,,,100765.0,82.0,72.0,,,9
29,Raung,Tephra,4.0,90,100.0,,,36351.0,42.0,44.0,,,9
30,Raung,Tephra,5.0,10,,,,,,,425415569.1,1524.47,9
31,Raung,Tephra,5.0,10,1.0,,,32962232.0,15267.0,5857.0,,,9
32,Raung,Tephra,5.0,10,5.0,,,13614844.0,6206.0,2407.0,,,9
33,Raung,Tephra,5.0,10,50.0,,,4418792.0,1894.0,796.0,,,9
34,Raung,Tephra,5.0,10,100.0,,,3468068.0,1522.0,641.0,,,9
35,Raung,Tephra,5.0,50,,,,,,,238064277.2,752.98,9
36,Raung,Tephra,5.0,50,1.0,,,20288501.0,8773.0,3681.0,,,9
37,Raung,Tephra,5.0,50,5.0,,,8055578.0,3340.0,1307.0,,,9
38,Raung,Tephra,5.0,50,50.0,,,2878167.0,1280.0,543.0,,,9
39,Raung,Tephra,5.0,50,100.0,,,2241871.0,964.0,438.0,,,9
40,Raung,Tephra,5.0,90,,,,,,,114502838.0,147.16,9
41,Raung,Tephra,5.0,90,1.0,,,8884523.0,3538.0,1427.0,,,9
42,Raung,Tephra,5.0,90,5.0,,,4114371.0,1900.0,727.0,,,9
43,Raung,Tephra,5.0,90,50.0,,,1544202.0,612.0,321.0,,,9
44,Raung,Tephra,5.0,90,100.0,,,842263.0,399.0,227.0,,,9
0,Raung,Tephra,3.0,10,,,,,,,4599125.8,0.0,10
1,Raung,Tephra,3.0,10,1.0,,,521194.0,371.0,224.0,,,10
2,Raung,Tephra,3.0,10,5.0,,,41229.0,46.0,80.0,,,10
3,Raung,Tephra,3.0,10,50.0,,,0.0,0.0,30.0,,,10
4,Raung,Tephra,3.0,10,100.0,,,0.0,0.0,17.0,,,10
5,Raung,Tephra,3.0,50,,,,,,,2060649.6,0.0,10
6,Raung,Tephra,3.0,50,1.0,,,206388.0,209.0,149.0,,,10
7,Raung,Tephra,3.0,50,5.0,,,9570.0,21.0,64.0,,,10
8,Raung,Tephra,3.0,50,50.0,,,0.0,0.0,22.0,,,10
9,Raung,Tephra,3.0,50,100.0,,,0.0,0.0,12.0,,,10
10,Raung,Tephra,3.0,90,,,,,,,1184298.4,0.0,10
11,Raung,Tephra,3.0,90,1.0,,,102064.0,102.0,100.0,,,10
12,Raung,Tephra,3.0,90,5.0,,,2030.0,3.0,53.0,,,10
13,Raung,Tephra,3.0,90,50.0,,,0.0,0.0,18.0,,,10
14,Raung,Tephra,3.0,90,100.0,,,0.0,0.0,8.0,,,10
15,Raung,Tephra,4.0,10,,,,,,,33297594.700000007,12.63,10
16,Raung,Tephra,4.0,10,1.0,,,5006918.0,2526.0,884.0,,,10
17,Raung,Tephra,4.0,10,5.0,,,2748511.0,1267.0,539.0,,,10
18,Raung,Tephra,4.0,10,50.0,,,443670.0,272.0,199.0,,,10
19,Raung,Tephra,4.0,10,100.0,,,148641.0,121.0,127.0,,,10
20,Raung,Tephra,4.0,50,,,,,,,16212311.9,2.78,10
21,Raung,Tephra,4.0,50,1.0,,,3416675.0,1567.0,626.0,,,10
22,Raung,Tephra,4.0,50,5.0,,,1747715.0,790.0,405.0,,,10
23,Raung,Tephra,4.0,50,50.0,,,153030.0,124.0,116.0,,,10
24,Raung,Tephra,4.0,50,100.0,,,48148.0,49.0,75.0,,,10
25,Raung,Tephra,4.0,90,,,,,,,10063543.1,0.39,10
26,Raung,Tephra,4.0,90,1.0,,,2059588.0,926.0,439.0,,,10
27,Raung,Tephra,4.0,90,5.0,,,691850.0,443.0,262.0,,,10
28,Raung,Tephra,4.0,90,50.0,,,43939.0,55.0,73.0,,,10
29,Raung,Tephra,4.0,90,100.0,,,7876.0,20.0,53.0,,,10
30,Raung,Tephra,5.0,10,,,,,,,370835659.1,1239.77,10
31,Raung,Tephra,5.0,10,1.0,,,31498686.0,14935.0,5545.0,,,10
32,Raung,Tephra,5.0,10,5.0,,,11297719.0,5086.0,1851.0,,,10
33,Raung,Tephra,5.0,10,50.0,,,4240646.0,1898.0,739.0,,,10
34,Raung,Tephra,5.0,10,100.0,,,2945207.0,1351.0,566.0,,,10
35,Raung,Tephra,5.0,50,,,,,,,194795258.1,433.49,10
36,Raung,Tephra,5.0,50,1.0,,,17424136.0,7251.0,3015.0,,,10
37,Raung,Tephra,5.0,50,5.0,,,6837208.0,3443.0,1203.0,,,10
38,Raung,Tephra,5.0,50,50.0,,,2678272.0,1205.0,538.0,,,10
39,Raung,Tephra,5.0,50,100.0,,,1726814.0,791.0,408.0,,,10
40,Raung,Tephra,5.0,90,,,,,,,130658678.70000002,150.12,10
41,Raung,Tephra,5.0,90,1.0,,,11325377.0,4728.0,1848.0,,,10
42,Raung,Tephra,5.0,90,5.0,,,4980870.0,2384.0,887.0,,,10
43,Raung,Tephra,5.0,90,50.0,,,1504581.0,678.0,366.0,,,10
44,Raung,Tephra,5.0,90,100.0,,,720259.0,413.0,244.0,,,10
0,Raung,Tephra,3.0,10,,,,,,,3318692.5,0.0,11
1,Raung,Tephra,3.0,10,1.0,,,429050.0,389.0,217.0,,,11
2,Raung,Tephra,3.0,10,5.0,,,26025.0,32.0,94.0,,,11
3,Raung,Tephra,3.0,10,50.0,,,0.0,0.0,35.0,,,11
4,Raung,Tephra,3.0,10,100.0,,,0.0,0.0,19.0,,,11
5,Raung,Tephra,3.0,50,,,,,,,1127538.0,0.0,11
6,Raung,Tephra,3.0,50,1.0,,,127797.0,134.0,131.0,,,11
7,Raung,Tephra,3.0,50,5.0,,,1572.0,1.0,78.0,,,11
8,Raung,Tephra,3.0,50,50.0,,,0.0,0.0,22.0,,,11
9,Raung,Tephra,3.0,50,100.0,,,0.0,0.0,10.0,,,11
10,Raung,Tephra,3.0,90,,,,,,,204058.8,0.0,11
11,Raung,Tephra,3.0,90,1.0,,,11472.0,13.0,67.0,,,11
12,Raung,Tephra,3.0,90,5.0,,,0.0,0.0,42.0,,,11
13,Raung,Tephra,3.0,90,50.0,,,0.0,0.0,12.0,,,11
14,Raung,Tephra,3.0,90,100.0,,,0.0,0.0,8.0,,,11
15,Raung,Tephra,4.0,10,,,,,,,33588144.8,8.7,11
16,Raung,Tephra,4.0,10,1.0,,,5074085.0,2637.0,880.0,,,11
17,Raung,Tephra,4.0,10,5.0,,,3187275.0,1409.0,643.0,,,11
18,Raung,Tephra,4.0,10,50.0,,,362492.0,307.0,192.0,,,11
19,Raung,Tephra,4.0,10,100.0,,,153298.0,135.0,132.0,,,11
20,Raung,Tephra,4.0,50,,,,,,,15901532.9,0.43,11
21,Raung,Tephra,4.0,50,1.0,,,3485132.0,1607.0,674.0,,,11
22,Raung,Tephra,4.0,50,5.0,,,1209867.0,724.0,357.0,,,11
23,Raung,Tephra,4.0,50,50.0,,,95885.0,85.0,113.0,,,11
24,Raung,Tephra,4.0,50,100.0,,,11871.0,18.0,88.0,,,11
25,Raung,Tephra,4.0,90,,,,,,,6567483.9,0.0,11
26,Raung,Tephra,4.0,90,1.0,,,1052785.0,662.0,326.0,,,11
27,Raung,Tephra,4.0,90,5.0,,,198672.0,189.0,152.0,,,11
28,Raung,Tephra,4.0,90,50.0,,,2564.0,2.0,58.0,,,11
29,Raung,Tephra,4.0,90,100.0,,,13.0,0.0,43.0,,,11
30,Raung,Tephra,5.0,10,,,,,,,388187657.6,1235.34,11
31,Raung,Tephra,5.0,10,1.0,,,30609638.0,13531.0,5347.0,,,11
32,Raung,Tephra,5.0,10,5.0,,,11097809.0,4953.0,1816.0,,,11
33,Raung,Tephra,5.0,10,50.0,,,4419210.0,2129.0,794.0,,,11
34,Raung,Tephra,5.0,10,100.0,,,3363984.0,1449.0,667.0,,,11
35,Raung,Tephra,5.0,50,,,,,,,219954575.7,321.14,11
36,Raung,Tephra,5.0,50,1.0,,,18715352.0,7709.0,3316.0,,,11
37,Raung,Tephra,5.0,50,5.0,,,6528574.0,3382.0,1160.0,,,11
38,Raung,Tephra,5.0,50,50.0,,,2835928.0,1252.0,571.0,,,11
39,Raung,Tephra,5.0,50,100.0,,,1408723.0,790.0,393.0,,,11
40,Raung,Tephra,5.0,90,,,,,,,53960871.3,35.46,11
41,Raung,Tephra,5.0,90,1.0,,,7094473.0,3673.0,1230.0,,,11
42,Raung,Tephra,5.0,90,5.0,,,3997239.0,2020.0,720.0,,,11
43,Raung,Tephra,5.0,90,50.0,,,633965.0,415.0,243.0,,,11
44,Raung,Tephra,5.0,90,100.0,,,199782.0,188.0,150.0,,,11
0,Raung,Tephra,3.0,10,,,,,,,4645580.2,0.0,12
1,Raung,Tephra,3.0,10,1.0,,,514171.0,358.0,224.0,,,12
2,Raung,Tephra,3.0,10,5.0,,,25722.0,43.0,95.0,,,12
3,Raung,Tephra,3.0,10,50.0,,,0.0,0.0,31.0,,,12
4,Raung,Tephra,3.0,10,100.0,,,0.0,0.0,18.0,,,12
5,Raung,Tephra,3.0,50,,,,,,,2105771.4000000004,0.0,12
6,Raung,Tephra,3.0,50,1.0,,,215092.0,215.0,159.0,,,12
7,Raung,Tephra,3.0,50,5.0,,,9841.0,20.0,68.0,,,12
8,Raung,Tephra,3.0,50,50.0,,,0.0,0.0,21.0,,,12
9,Raung,Tephra,3.0,50,100.0,,,0.0,0.0,10.0,,,12
10,Raung,Tephra,3.0,90,,,,,,,734819.1000000002,0.0,12
11,Raung,Tephra,3.0,90,1.0,,,66766.0,77.0,91.0,,,12
12,Raung,Tephra,3.0,90,5.0,,,222.0,0.0,52.0,,,12
13,Raung,Tephra,3.0,90,50.0,,,0.0,0.0,15.0,,,12
14,Raung,Tephra,3.0,90,100.0,,,0.0,0.0,7.0,,,12
15,Raung,Tephra,4.0,10,,,,,,,42166032.6,17.25,12
16,Raung,Tephra,4.0,10,1.0,,,5079341.0,2497.0,908.0,,,12
17,Raung,Tephra,4.0,10,5.0,,,3031584.0,1392.0,572.0,,,12
18,Raung,Tephra,4.0,10,50.0,,,585711.0,327.0,233.0,,,12
19,Raung,Tephra,4.0,10,100.0,,,238320.0,171.0,150.0,,,12
20,Raung,Tephra,4.0,50,,,,,,,25910909.6,7.86,12
21,Raung,Tephra,4.0,50,1.0,,,3697592.0,1667.0,652.0,,,12
22,Raung,Tephra,4.0,50,5.0,,,2270386.0,961.0,459.0,,,12
23,Raung,Tephra,4.0,50,50.0,,,368028.0,207.0,156.0,,,12
24,Raung,Tephra,4.0,50,100.0,,,106292.0,103.0,89.0,,,12
25,Raung,Tephra,4.0,90,,,,,,,11000436.1,0.65,12
26,Raung,Tephra,4.0,90,1.0,,,2303199.0,1002.0,459.0,,,12
27,Raung,Tephra,4.0,90,5.0,,,858710.0,515.0,287.0,,,12
